index,title,url,final_url,toc_path,markdown_path,raw_html_path
304,Standard Flat File Export Configurations,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/getting-started/standard-flat-file-export-configurations-da-3412-da-3412,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfT9swEP5XIr87tkML1GorFbppldgW0bKHvaCrcxkWiZ35HNb99zjphrpJ5TFf7vt15zlB23R61ccnd48%2Fe6SYbdYL9jgFvFLV5TWf1fsZn0xmkkO9N1wVRlbF9bRGmLLsGway3i1YkUuWbYh63DiK4GKCZHHJ5YTL2U4VWkqtLnJ1Mf3OsnVysQ7iyHyKsSMthPF9BxwPEYODJvfPEXLjWwFd99%2B%2FxwR3QNT5ENOXEnh49oXsJUyK9U37wYCKV4LIi6Ecyz76YHBsuGA1NIRD0jIJ2Bd8Q8rgoze%2BubGusu7HgvXBaQ9kSTtokXQ0erv6fKdTU70%2FDpH%2BtNuVvPy63bFsRYRhqHTrHfUthi2GF2vw4f7utOSYPB8LjfUGTXGOy7JD2zjS45Hej9T9yc%2BW82Faj7cIJ%2Fz36fA3AVuezToXJ8pHm05%2FSVKbdekba34Pm24hnndSuRoRW%2FF6HNXYgm1WVRWQKO2wafyv24AQ02Fi6NMCxPJo%2B%2B8bXb4C&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fgetting-started%2Fstandard-flat-file-export-configurations-da-3412-da-3412,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Getting Started > Standard Flat File Export Configurations,markdown\0304-Standard_Flat_File_Export_Configurations.md,raw-html\0304-Standard_Flat_File_Export_Configurations.html
305,Using the Flat File Format,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/getting-started/using-the-flat-file-format,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfb5swEP5XkN8NhpB0WEmktNm0SN2GmmwPe6kOc6xWwWY%2B02X%2FfQ1pp3RS%2BsjHfb%2FuvCTo2l5uBv9g7vD3gOSj3XbF7mtQzRwXM97gPOe5qhpe5EXFi0qkBeTVh%2FksZdEPdKStWbEsFizaEQ24M%2BTB%2BACJbMFFzkVxSDMphExncbrIfrJoG1y0AT8xH7zvSSaJskMPHI8enYE2to8eYmW7BPr%2Bv3%2F3Ae6BqLfOh680weOjzcQgIM%2B2191HBam%2FSohsMpZj0SfrFE4NV6yBlnBMWgYB%2FYT%2FkNJZb5Vtr7Wptfm1YoMz0gJpkgY6JOmV3G%2B%2B3MrQVFanIZKfD4eSl9%2F2BxZtiNCNlW6soaFDt0f3pBV%2Bv7s9Lzklj6dCU71RM7nEZdGxaw3J6UjvR%2Bpf8rP1cpyW0y3cGf99OrwmYOuLWZfJmfLJppdfg9RuW9pWq7%2Fjpjvwl53SOJ0QXfNmGpXYgW43de2QKOywbe2fG4fgw2G8G8ICkvXJ9u0bXT8D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fgetting-started%2Fusing-the-flat-file-format,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Getting Started > Using the Flat File Format,markdown\0305-Using_the_Flat_File_Format.md,raw-html\0305-Using_the_Flat_File_Format.html
309,Business Entity Export,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-export/business-entity-export,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdb9MwFP0rkd8T26FtqNVW6lYQlQZEa%2BGBl8l1b5g1xza%2Bzij%2Ffo4LqCB1jzm55%2BteL1D2xov1EB%2FtPfwYAGOx3SzJQ9013UEpKJs58HIyh6aU9RzK2fTtm451HW8OQIqvEFA7uyR1xUixRRxgazFKGxPE6lnJJiWb73ktGBN8Ws2m%2FBspNslFWxkz8zFGj4JS5QYvSzhFCFaayj1FWSnXU%2Bn9f%2F8eEuwlonchpi9O4fTkajYwOak3N%2F07JXlsKKKjYzlSvHdBQW64JJ00CGPSNgnoZ%2FiLtMFFp5y50fao7fclGYIVTqJGYWUPKKISu%2FXHO5GaisN5CMWH%2Fb4t28%2B7PSnWiBDGSrfO4tBD2EF41gq%2B3N9dlszJq1wo1xs16TUuKU69sSjykV6P5H%2FnJ6vFOC3yLcIF%2F3W6%2FJOArK5mXdAL5bONF5%2BS1HbTOqPVr3HTvYzXnXjFM6KPZZdHBfRSm%2FXxGAAx7dAY9%2FM2gIzpMDEMaQF0dbb9942uXgA%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-export%2Fbusiness-entity-export,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Export > Business Entity Export,markdown\0309-Business_Entity_Export.md,raw-html\0309-Business_Entity_Export.html
311,Business Entity External Reference Export,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-export/business-entity-external-reference-export,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfT9swEP5XIr8ncUJpqNVWKnTTKsEW0bKHvaCrcxkWjp35HNb993PcgTqk8pgv9%2F2685yg071YDf7J3OOvAcknm%2FWCPV60s0nTVphWs0qmk%2FayTAFlmVa8nMHVfrqf4gVLvqMjZc2ClRlnyYZowI0hD8YHiJfTlE9SPtsVpeBcFNOMX1Y%2FWLIOLsqAj8wn73sSeS7t0EOKB4%2FOgM7ss4dM2i6Hvn%2F37zHAPRD11vnwVeR4eLYlHzhMyvV190lC4aucyOZjOZZ8tk5ibLhgLWjCMWkdBNQLviG1s95Kq6%2BVaZT5uWCDM8ICKRIGOiThpdiu7m5FaCr2xyESX3a7Oq2%2FbXcsWRGhGyvdWENDh26L7kVJfLi%2FPS0Zk2exUKw3aubnuCw5dNqQiEf6OFL%2FLz9bzsdpEW%2FhTvgf0%2BE1AVuezTrPT5SPNr34GqQ269pqJf%2BMm%2B7An3cqsiIiqknbOCqwA6VXTeOQKOxQa%2Fv7xiH4cBjvhrCAfHm0%2Ff%2BNLv8C&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-export%2Fbusiness-entity-external-reference-export,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Export > Business Entity External Reference Export,markdown\0311-Business_Entity_External_Reference_Export.md,raw-html\0311-Business_Entity_External_Reference_Export.html
314,Coupa Pay Dynamic Discounting Setting Export,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-export/coupa-pay-dynamic-discounting-setting-export,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdTxsxEPwrJ7%2FfZwJRrCRSIKBGou2JBB76gvZ8e8XCZ7teH03%2FfX0OrQJSeLPHOzszu14Q9Mry9eCf9T3%2BGpB8st0s2VPTQFuJGaRNi1067dpwEuU87SaXzQVMLmbNfM6SR3QkjV6yKitYsiUacKvJg%2FYBKqrLtJimxXxfVrwoeDnLpuXkB0s2QUVq8JH57L0lnufCDBZSPHh0GlRmXjxkwvQ5WPvh7SnAFoiscT7cyhwPL6YqhgKm1eaqvxFQ%2BllOZPIxHEtujRMYEy5ZB4pwdFqHBvIV%2FyO1M94Io66kbqX%2BuWSD09wASeIaeiTuBd%2Btv97xkJQ3xyLiX%2Fb7Oq2%2F7%2FYsWROhGyNdG01Dj26H7lUKfLi%2FOw0ZnWcxUIw39szPcVly6JUmHpf0uSX75p%2BtFmM1j7twJ%2FzP6fDPAVud9brITzofZSz%2FFlptN7VRUvwZJ92DP69UZmVEZJt2sZRjD1Kt29YhUZihUub3tUPwYTHeDWEA%2Beoo%2B%2F6Prv4C&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-export%2Fcoupa-pay-dynamic-discounting-setting-export,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Export > Coupa Pay Dynamic Discounting Setting Export,markdown\0314-Coupa_Pay_Dynamic_Discounting_Setting_Export.md,raw-html\0314-Coupa_Pay_Dynamic_Discounting_Setting_Export.html
315,Coupa Pay Dynamic Discounting Setting Supplier Whitelist Export,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-export/coupa-pay-dynamic-discounting-setting-supplier-whitelist-export,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJbb9MwFP4rkd%2BdW7N1tdpK3Qqi0oBoLTzwMp04J8yaYxsfZ5R%2FPycFVJC6x3w53%2B0cLwl67cRmCE%2FmAX8MSCHZbVfssZk1pQS84tUCWl41Tcdv5OyGd7Mql9dXi5ksOpZ8RU%2FKmhUr05wlO6IBd4YCmBChvLzmecXzxaEoRZ6LYp5W1fwbS7bRRRkIE%2FMpBEciy6QdHHA8BvQGdGqfA6TS9hk499%2B%2Fxwg7IHLWh%2FhVZHh8tmU%2B5FCV29v%2BnYQizDMim43lWPLeeolTwxXrQBOOSesooF7wL1J7G6y0%2BlaZVpnvKzZ4IyyQImGgRxJBiv3m472ITUVzGiLx4XCoef15f2DJhgj9WOnOGhp69Hv0L0ril4f785JT8nQqNNUbNbNLXJYce21ITEd6O5L7nZ%2Btl%2BO0mG7hz%2Fhv0%2BFPAra%2BmHWZnSmfbJz4FKV229pqJX%2BNm%2B4hXHYq0mJCVMu7aVRgD0pv2tYjUdyh1vbnnUcI8TDBD3EB2fpk%2B%2B8bXb8C&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-export%2Fcoupa-pay-dynamic-discounting-setting-supplier-whitelist-export,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Export > Coupa Pay Dynamic Discounting Setting Supplier Whitelist Export,markdown\0315-Coupa_Pay_Dynamic_Discounting_Setting_Supplier_W.md,raw-html\0315-Coupa_Pay_Dynamic_Discounting_Setting_Supplier_W.html
316,Coupa Pay Early Payment Discount Program Discounted Term,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-export/coupa-pay-early-payment-discount-program-discounted-term,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfb9MwEP5XIr87dtJoVq22UreCqDQgWgsPvEy35LpZS%2Bzgc0b573HcMRWk7jFf7vt15wVB3w16PYYne4c%2FR6SQbTdLdi%2Br2WGuCsll2yheqVLy%2BbxQXOEDgpwVaoYVy76jJ%2BPskpW5ZNmWaMStpQA2REiWV1xWXM73Raml1IXKVXn1g2Wb6GIshMR8CmEgLUTjxgE4HgN6C13ungPkjesFDMN%2F%2F%2B4jPADR4HyIX4XA47Mr5SihKjfX%2FYcGiqAEkRNTOZZ9dL7B1HDJDtARTknrKGBe8A2pvQuucd21sa2xj0s2eqsdkCFtoUfSodG79edbHZvqh9MQ6U%2F7fc3rr7s9y9ZE6KdKN87S2KPfoX8xDX67uz0vmZLnqVCqN2mKS1yWHfvOkk5Hej%2FS8JqfrRbTtE638Gf89%2BnwNwFbXcy6EGfKJ5tBf4lS203tOtP8njbdQ7jsVORFQkzLD2lUYw%2BmW7etR6K4w65zv248QoiHCX6MCxCrk%2B2%2Fb3T1Bw%3D%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-export%2Fcoupa-pay-early-payment-discount-program-discounted-term,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Export > Coupa Pay Early Payment Discount Program Discounted Term,markdown\0316-Coupa_Pay_Early_Payment_Discount_Program_Discoun.md,raw-html\0316-Coupa_Pay_Early_Payment_Discount_Program_Discoun.html
351,Sensitive Configuration Change Requests Export,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-export/sensitive-configuration-change-requests-export,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfb9owEP5XIr8nsVMGxAIkWloNqduiQvewl%2Bow19WqY3s%2Bp2P%2F%2FZywVqwSfcyX%2B37deUbQGi%2BXXXyyd%2FirQ4rZejVnD5NqB5MKeA7V5FM%2BEqBy2I15Xo%2FH04sLIaa1QJZ9x0Da2TmrCs6yNVGHa0sRbEwQr8Y5H%2BW83opKci6raVGP6h8sWyUXbSEOzKcYPcmyVK7zkOMhYrBgCvccoVCuLcH7d%2F8eEuyByLsQ05co8fDsKt5xGFWry%2FZagYiTksiVfTmW3bigcGg4Z49gCPukTRLQL%2FiGNMFFp5y51Hav7c8564KVDkiTtNAiyajkZvnlVqamcnccIvl5u23y5ttmy7IlEYa%2B0pWz1LUYNhhetML7u9vTkkPyYig01Os1y3Nclh1aY0kOR%2Fo4kv%2BXny1m%2FbQcbhFO%2BB%2FT4TUBW5zNOitPlI82Xn5NUutV44xWf%2FpNtxDPO4lCDIje54%2FDqMQWtFnu9wGJ0g6Ncb%2BvAkJMh4mhSwsoF0fb%2F9%2Fo4i8%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-export%2Fsensitive-configuration-change-requests-export,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Export > Sensitive Configuration Change Requests Export,markdown\0351-Sensitive_Configuration_Change_Requests_Export.md,raw-html\0351-Sensitive_Configuration_Change_Requests_Export.html
361,Supplier Sharing Setting Export,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-export/supplier-sharing-setting-export,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfb9owEP5XIr8ndgzrwAIkWjYNqduiQvfQl%2BpwjtaqY2c%2Bp2P%2FfZ3QVmwSfcyX%2B37deUbQ2FYtu%2FjobvB3hxSz9WrO7nU9mU4mu30%2B2knMx1B%2BygG1zPcohawvdI1TybJfGMh4N2eyECxbE3W4dhTBxQQJeZGLcS6m21IqIdRIFqUc3bFslVyMgzgwH2NsSXGufddCjoeIwYEt%2FFOEQvuGQ9v%2B9%2B8%2BwS0QtT7E9FVyPDx5KToBY7m6bL5oKONnTuR5X45lX33QODScsz1Ywj5plQTMM74jVfDRa28vjauNe5izLjjlgQwpBw2Silptlt%2BvVWqqdschUt%2B22yqvfm62LFsSYegrXXlHXYNhg%2BHZaLy9uT4tOSQvhkJDvV6Tn%2BOy7NBYR2o40seR2tf8bDHrp9Vwi3DC%2F5gObwnY4mzWGT9RPtq06keSWq8qb43%2B22%2B6gXjeqSzKATF1vh9GFTZg7LKuAxKlHVrr%2F1wFhJgOE0OXFsAXR9t%2F3%2BjiBQ%3D%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-export%2Fsupplier-sharing-setting-export,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Export > Supplier Sharing Setting Export,markdown\0361-Supplier_Sharing_Setting_Export.md,raw-html\0361-Supplier_Sharing_Setting_Export.html
399,Flexible Attribute Import,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/flexible-attribute-import,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLRbtswDPwVQ%2B%2ByZMdNOiEJkDYdFqDbjCbdw14KTmZWobbkiXKX%2Ff1kZS2yAumLAJ14vDtSc4Ku7dVqCI%2F2Dn8NSCHbrBfsQU4usamk5vsG97wCKDnA5QVvJrOJhHhM5ZRl39CTcXbBylyybEM04MZSABsiJMsplxWXH3ZFqaRUlcxn08l3lq2jirEQEvMxhJ6UENoNPXA8BPQW2tw9Bci16wT0%2FZu3hwj3QNQ7H%2BKtEHh4cqUcJFTl%2Bqq70VCEmSByYgzHso%2FOa0wJF2wPLeHotI4NzDO%2BIrV3wWnXXhnbGPtzwQZvlQMypCx0SCpotV19vlUxqfpxLCL1aberef11u2PZigj9GOnaWRo69Fv0z0bj%2Fd3tacjkPE%2BBUryxpzjHZdmhay2ptKT3LfX%2F%2FLPlfKxWaRf%2BhP8%2BHV4csOVZr3Nx0vko06svsdVmXbvW6D%2FjpDsI55WKvEiIafg%2BlSrswLSrpvFIFGfYtu73tUcIcTHBD3EAYnmU%2Ff%2BPLv8C&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Fflexible-attribute-import,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Flexible Attribute Import,markdown\0399-Flexible_Attribute_Import.md,raw-html\0399-Flexible_Attribute_Import.html
403,Intelligent Import Review,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/intelligent-import-review,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJNb9swDP0rhu6ybCONYyEJkDYbFqDtjCbbYZeCsZlVqC1potxl%2F36y0hbZgPTIJ%2FJ9kJoT9J2Vq8E%2F6Qf8NSD5ZLNesMe2qgoEvOLT6gB8UkDJYXbI%2BH7alvtZtZ9dlRlLvqMjZfSCFWmoNkQDbjR50D5AWTHl2YRn1S4vZJbJSZ5OZ%2BUPlqyDitLg4%2BST95akEI0ZLHA8enQautQ8e0gb0wuw9r%2B3xwBbILLG%2BVDlAo%2FPpsiGDCbF%2Brr%2F1EDuS0FkxBiOJZ%2BNazAmXLADdISj0zoQqBd8R2pnvGlMd610q%2FTPBRuclgZIkdTQI0nfyO3q7laGpHJ%2FaiL5Zberef11u2PJigjdGOnGaBp6dFt0L6rBbw%2B35yGj8zQGivFGTnFpliXHvtMk45E%2BtmRf%2FbPlfOyW8RbubP7jcXhzwJYXvc7FGfNJxsr7QLVZ16ZTzZ9x0z34y0p5mkdEtfwQWyX2oLpV2zokCjvsOvP7xiH4cBjvhrAAsTzJ%2FvtHl38B&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Fintelligent-import-review,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Intelligent Import Review,markdown\0403-Intelligent_Import_Review.md,raw-html\0403-Intelligent_Import_Review.html
425,Reference Data-Document Type,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/reference-data-document-type,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVLfb5swEP5XkN%2FBNiKhs5JIadNpkboNNeke9lJdzNFaBZv5TJf99zNkq7JJ6SMf9%2F2684Kga3u1HsKzvccfA1JItpsle7y6KuuZOEDa5MUhLQAPKUhZpuW8aWa11EKWwJJv6Mk4u2R5JliyJRpwaymADRES%2BTwVRSo%2B7GWuhFDFPJsJ%2BZ0lm%2BhiLISJ%2BRxCT4pz7YYeUjwG9BbazL0EyLTrOPT9f%2F8eI9wDUe98iF%2BS4%2FHF5WIQUOSb6%2B5WgwwlJ3J8LMeSj85rnBouWQMt4Zi0igLmFd%2BQyrvgtGuvja2NfVqywVvlgAwpCx2SClrt1p%2FvVGyqDqchUp%2F2%2Byqtvu72LFkToR8r3ThLQ4d%2Bh%2F7VaHy4vzsvOSXPpkJTvVGTX%2BKy5Ni1ltR0pPcj9X%2Fys9VinFbTLfwZ%2F306%2FE3AVhezLviZ8smmV1%2Bi1HZTudboX%2BOmOwiXnWQmJ8TUaTONKuzAtOu69kgUd9i27ueNRwjxMMEPcQF8dbL9942ufgM%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Freference-data-document-type,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Reference Data-Document Type,markdown\0425-Reference_Data-Document_Type.md,raw-html\0425-Reference_Data-Document_Type.html
426,Reference Data-External Identifier Type,https://compass.coupa.com/en-us/products/product-documentation/integration-technical-documentation/coupa-core-flat-files-(csv)/flat-file-(csv)-import/reference-data-external-identifier-type,https://coupa-external.okta.com/app/coupa-external_compassportal_1/exko20u0a42DBmEca1t7/sso/saml?SAMLRequest=fVJdb5swFP0ryO9gQxEIK4mUNpsWqdtQk%2FWhL9XFuK1VY3u%2Bpsv%2B%2FQzpqrRS%2Bsjhnq97vUAYtOPrMTyZG%2Fl7lBiS7WZJ7vOiAVE0ZQodXKQlq0XalHWfXnSsq%2FK86aqyJsmt9KisWZIiYyTZIo5yazCACRFiRZWyMmXNPi84Y7yssqou7kiyiS7KQJiZTyE45JQKOzpI5SFIb0Bn9jlAJuxAwbkP%2F%2B4j7ADRWR%2FiV07l4dkWbGRQFpvL4YuAPNQU0dKpHEm%2BWi%2Fk3HBJHkCjnJK2UUC9yDek9TZYYfWlMr0yj0syesMtoEJuYJDIg%2BC79fdrHpvy7jiE%2FNt%2B36btz92eJGtE6adKV9bgOEi%2Fk%2F5FCfnr5vq05Jw8mwvN9SZNeo5LksOgDfL5SJ9Hcq%2F5yWoxTfP5Fv6E%2Fzkd%2Ficgq7NZF%2FRE%2BWjj%2BI8otd20Vivxd9r0AOG8U57lM6L69GEe5XIApdd97yVi3KHW9s%2BVlxDiYYIf4wLo6mj7%2Fo2u%2FgE%3D&RelayState=http%3A%2F%2Fcompass.coupa.com%2Fen-us%2Fproducts%2Fproduct-documentation%2Fintegration-technical-documentation%2Fcoupa-core-flat-files-(csv)%2Fflat-file-(csv)-import%2Freference-data-external-identifier-type,Integration Technical Documentation > Coupa Core Flat Files (CSV) > Flat File (CSV) Import > Reference Data-External Identifier Type,markdown\0426-Reference_Data-External_Identifier_Type.md,raw-html\0426-Reference_Data-External_Identifier_Type.html
